,short_name,long_name,p_hat,record_length,distance_miles,WY,Stage
98,Beldon_BDL_1,SACRAMENTO_RIVER_AT_SNODGRASS_SLOUGH_B91750,0.5866442266787527,21,26.229272773933918,2012,7.289243249972852
99,Beldon_BDL_1,SACRAMENTO_RIVER_AT_SNODGRASS_SLOUGH_B91750,0.5866442266787527,21,26.229272773933918,2013,7.607395349145349
100,Beldon_BDL_1,SACRAMENTO_RIVER_AT_SNODGRASS_SLOUGH_B91750,0.5866442266787527,21,26.229272773933918,2014,7.325548020522436
101,Beldon_BDL_1,SACRAMENTO_RIVER_AT_SNODGRASS_SLOUGH_B91750,0.5866442266787527,21,26.229272773933918,2015,7.493700024327502
102,Beldon_BDL_1,SACRAMENTO_RIVER_AT_SNODGRASS_SLOUGH_B91750,0.5866442266787527,21,26.229272773933918,2016,7.471847385843372
103,Beldon_BDL_1,SACRAMENTO_RIVER_AT_SNODGRASS_SLOUGH_B91750,0.5866442266787527,21,26.229272773933918,2017,8.369999885559082
104,Beldon_BDL_1,SACRAMENTO_RIVER_AT_WALNUT_GROVE_B91650,0.606316881123891,21,24.93052362562075,1965,8.479797980601314
105,Beldon_BDL_1,SACRAMENTO_RIVER_AT_WALNUT_GROVE_B91650,0.606316881123891,21,24.93052362562075,1966,7.622837168688174
106,Beldon_BDL_1,SACRAMENTO_RIVER_AT_WALNUT_GROVE_B91650,0.606316881123891,21,24.93052362562075,1967,8.422980091761938
107,Beldon_BDL_1,SACRAMENTO_RIVER_AT_WALNUT_GROVE_B91650,0.606316881123891,21,24.93052362562075,1968,7.893868373274109
108,Beldon_BDL_1,SACRAMENTO_RIVER_AT_WALNUT_GROVE_B91650,0.606316881123891,21,24.93052362562075,1969,8.362171724638698
109,Beldon_BDL_1,SACRAMENTO_RIVER_AT_WALNUT_GROVE_B91650,0.606316881123891,21,24.93052362562075,1970,8.471910588728692
110,Beldon_BDL_1,SACRAMENTO_RIVER_AT_WALNUT_GROVE_B91650,0.606316881123891,21,24.93052362562075,1971,7.970576403484581
111,Beldon_BDL_1,SACRAMENTO_RIVER_AT_WALNUT_GROVE_B91650,0.606316881123891,21,24.93052362562075,1972,7.388048172792328
112,Beldon_BDL_1,SACRAMENTO_RIVER_AT_WALNUT_GROVE_B91650,0.606316881123891,21,24.93052362562075,1973,8.367626677170826
113,Beldon_BDL_1,SACRAMENTO_RIVER_AT_WALNUT_GROVE_B91650,0.606316881123891,21,24.93052362562075,1974,8.380088307166876
114,Beldon_BDL_1,SACRAMENTO_RIVER_AT_WALNUT_GROVE_B91650,0.606316881123891,21,24.93052362562075,1975,7.9708257248031975
115,Beldon_BDL_1,SACRAMENTO_RIVER_AT_WALNUT_GROVE_B91650,0.606316881123891,21,24.93052362562075,1976,7.220135481813797
116,Beldon_BDL_1,SACRAMENTO_RIVER_AT_WALNUT_GROVE_B91650,0.606316881123891,21,24.93052362562075,1977,7.203734012596456
117,Beldon_BDL_1,SACRAMENTO_RIVER_AT_WALNUT_GROVE_B91650,0.606316881123891,21,24.93052362562075,1978,8.157895444782692
118,Beldon_BDL_1,SACRAMENTO_RIVER_AT_WALNUT_GROVE_B91650,0.606316881123891,21,24.93052362562075,1979,7.909765123362768
119,Beldon_BDL_1,SACRAMENTO_RIVER_AT_WALNUT_GROVE_B91650,0.606316881123891,21,24.93052362562075,1980,8.386905764175635
120,Beldon_BDL_1,SACRAMENTO_RIVER_AT_WALNUT_GROVE_B91650,0.606316881123891,21,24.93052362562075,1981,7.393825100739642
121,Beldon_BDL_1,SACRAMENTO_RIVER_AT_WALNUT_GROVE_B91650,0.606316881123891,21,24.93052362562075,1982,8.298355088635212
122,Beldon_BDL_1,SACRAMENTO_RIVER_AT_WALNUT_GROVE_B91650,0.606316881123891,21,24.93052362562075,1983,8.321882786157415
123,Beldon_BDL_1,SACRAMENTO_RIVER_AT_WALNUT_GROVE_B91650,0.606316881123891,21,24.93052362562075,1984,8.367550112540515
124,Beldon_BDL_1,SACRAMENTO_RIVER_AT_WALNUT_GROVE_B91650,0.606316881123891,21,24.93052362562075,1986,8.287315502686845
125,Beldon_BDL_1,SACRAMENTO_RIVER_AT_WALNUT_GROVE_B91650,0.606316881123891,21,24.93052362562075,1987,7.7254684410927394
126,Beldon_BDL_1,SACRAMENTO_RIVER_AT_WALNUT_GROVE_B91650,0.606316881123891,21,24.93052362562075,1988,7.753615516506314
127,Beldon_BDL_1,SACRAMENTO_RIVER_AT_WALNUT_GROVE_B91650,0.606316881123891,21,24.93052362562075,1989,7.541767882707623
128,Beldon_BDL_1,SACRAMENTO_RIVER_AT_WALNUT_GROVE_B91650,0.606316881123891,21,24.93052362562075,1990,7.769920306129387
129,Beldon_BDL_1,SACRAMENTO_RIVER_AT_WALNUT_GROVE_B91650,0.606316881123891,21,24.93052362562075,1991,7.458072767698126
130,Beldon_BDL_1,SACRAMENTO_RIVER_AT_WALNUT_GROVE_B91650,0.606316881123891,21,24.93052362562075,1992,7.866220434389776
131,Beldon_BDL_1,SACRAMENTO_RIVER_AT_WALNUT_GROVE_B91650,0.606316881123891,21,24.93052362562075,1993,8.214372743370623
132,Beldon_BDL_1,SACRAMENTO_RIVER_AT_WALNUT_GROVE_B91650,0.606316881123891,21,24.93052362562075,1994,8.00252510957193
133,Beldon_BDL_1,SACRAMENTO_RIVER_AT_WALNUT_GROVE_B91650,0.606316881123891,21,24.93052362562075,1995,8.390677857242963
134,Beldon_BDL_1,SACRAMENTO_RIVER_AT_WALNUT_GROVE_B91650,0.606316881123891,21,24.93052362562075,1996,7.9888246274807555
135,Beldon_BDL_1,SACRAMENTO_RIVER_AT_WALNUT_GROVE_B91650,0.606316881123891,21,24.93052362562075,1997,8.276976993682062
136,Beldon_BDL_1,SACRAMENTO_RIVER_AT_WALNUT_GROVE_B91650,0.606316881123891,21,24.93052362562075,1998,8.99512966505915
137,Beldon_BDL_1,SACRAMENTO_RIVER_AT_WALNUT_GROVE_B91650,0.606316881123891,21,24.93052362562075,1999,7.803282012186969
138,Beldon_BDL_1,SACRAMENTO_RIVER_AT_WALNUT_GROVE_B91650,0.606316881123891,21,24.93052362562075,2000,8.391429030380086
139,Beldon_BDL_1,SACRAMENTO_RIVER_AT_WALNUT_GROVE_B91650,0.606316881123891,21,24.93052362562075,2001,8.359581701757174
140,Beldon_BDL_1,SACRAMENTO_RIVER_AT_WALNUT_GROVE_B91650,0.606316881123891,21,24.93052362562075,2002,8.467733762782697
141,Beldon_BDL_1,SACRAMENTO_RIVER_AT_WALNUT_GROVE_B91650,0.606316881123891,21,24.93052362562075,2003,7.9958863769393265
142,Beldon_BDL_1,SACRAMENTO_RIVER_AT_WALNUT_GROVE_B91650,0.606316881123891,21,24.93052362562075,2004,7.914033795675655
143,Beldon_BDL_1,SACRAMENTO_RIVER_AT_WALNUT_GROVE_B91650,0.606316881123891,21,24.93052362562075,2005,8.172185952068613
144,Beldon_BDL_1,SACRAMENTO_RIVER_AT_WALNUT_GROVE_B91650,0.606316881123891,21,24.93052362562075,2006,8.650338852327534
145,Beldon_BDL_1,SACRAMENTO_RIVER_AT_WALNUT_GROVE_B91650,0.606316881123891,21,24.93052362562075,2007,7.228491180381869
146,Beldon_BDL_1,SACRAMENTO_RIVER_AT_WALNUT_GROVE_B91650,0.606316881123891,21,24.93052362562075,2008,8.076638904293981
147,Beldon_BDL_1,SACRAMENTO_RIVER_AT_WALNUT_GROVE_B91650,0.606316881123891,21,24.93052362562075,2009,7.35479104161345
148,Beldon_BDL_1,SACRAMENTO_RIVER_AT_WALNUT_GROVE_B91650,0.606316881123891,21,24.93052362562075,2010,7.492943312447325
